berbuih,berbuih
berbulu,berbulu
bercahaya,bercahaya
bercakap,bercakap
bercampur,bercampur
bercanda,bergurau
berceceran,berceceran
bercerai,bercerai
berceramah,berceramah
bercerita,bercerita
bercucuran,bercucuran
berdampingan,berdampingan
berdandan,berpakaian
berdarah,berdarah
berdaulat,berdaulat
berdaya,berdaya
berdebat,berdebat
berdebur,tersemat
berdekatan,berdekatan
berdengung,berdengung
berdentam,berdentam
berdenyut,berdenyut
berderai,berderai
berderak,berderak
berderap,berderap
berderet,berderet
berdering,berdering
berdesing,berdesing
berdesir,berdesir
berdetak,berdetak
berdetik,berdetik
berdosa,berdosa
berduka,berduka
berenang,berenang
berendam,berendam
beres,beres
bergabung,bergabung
bergambar,bergambar
berganti,berganti
bergantung,bergantung
bergaris,bergaris
bergaul,bergaul
bergaung,bergaung
bergayut,bergayut
bergegas,bergegas
bergejolak,bergejolak
bergelar,bergelar
bergelombang,bergelombang
bergelora,bergelora
bergelung,bergelung
bergelut,bergelut
bergema,bergema
bergetar,bergetar
bergilir,bergilir
bergoyang,bergoyang
bergulat,bergelut
berguling,berguling
bergumpal,bergumpal
bergumul,bertumbuk
berguna,berguna
berguncang,berguncang
bergunjing,bergaul
bergurau,bergurau
berhajat,berhajat
berharga,berharga
berhenti,berhenti
berhubungan,berkaitan
beri,beri
beri-beri,beri-beri
beriak,beriak
beribadat,beribadat
berikrar,berikrar
berikut,berikut
berikutnya,seterusnya
berilmu,berilmu
beringin,beringin
berisi,berisi
berisik,bising
berita,berita
berjaga,berjaga
berjanggut,berjanggut
berjarak,berjarak
berjasa,berjasa
berjemur,malas matahari
berjudi,berjudi
berjuntai,berjuntai
berkabung,berkabung
berkabut,berkabut
berkaca,berkaca
berkah,berkat
berkait,berkait
berkarat,berkarat
berkata,berkata
berkayuh,berkayuh
berkecambah,bercambah
berkecamuk,berkecamuk
berkelahi,berkelahi
berkemah,berkhemah
berkemas,berkemas
berkembang,berkembang
berkeringat,berpeluh
berkerubung,berkerubung
berkhianat,melakukan khianat
berkibar,berkibar
berkicau,berkicau
berkipas,berkipas
berkisar,berkisar
berkomplot,berkomplot
berkuasa,berkuasa
berkubang,berkubang
berkumandang,berkumandang
berkumpul,berkumpul
berkumur,berkumur
berlabuh,berlabuh
berlaga,berlaga
berlainan,berlainan
berlaku,berlaku
berlalu,berlalu
berlangsung,berlangsung
berlapis,berlapis
berlatih,berlatih
berlebih,berlebih
berlian,berlian
berlinang,berlinang
berlipat,berlipat
berlumpur,berlumpur
berlumur,berlumur
berlutut,berlutut
bermain,bermain
bermaksud,bermaksud
bermimpi,bermimpi
bermula,bermula
bermutu,bermutu
bernama,bernama
bernanah,bernanah
bernas,bernas
bernazar,bernazar
berniaga,berniaga
berniat,berniat
berpacaran,berpacaran
berpaling,berpaling
berpalut,berpalut
berpengaruh,berpengaruh
berpindah,berpindah
berpisah,berpisah
berputar,berputar
bersahabat,bersahabat
bersahaja,bersahaja
bersaing,bersaing
bersama,bersama
bersambung,bersambung
bersandar,bersandar
bersantap,menjamu selera
bersarung,bersarung
bersedia,bersedia
bersejarah,bersejarah
bersekutu,bersekutu
berselisih,berselisih
bersemayam,bersemayam
bersenam,bersenam
bersendi,bersendi
bersenjata,bersenjata
berseru,berseru
berseteru,berseteru
bersih,bersih
bersikap,bersikap
bersilang,bersilang
bersin,bersin
bersinar,bersinar
bersua,bersua
bersuara,bersuara
bersuka,bersuka
bersumpah,bersumpah
bersungut,bersungut
bersyukur,bersyukur
bertali,bertali
bertanam,bertanam
bertandang,bertandang
bertanding,bertanding
bertani,bertani
bertanya,bertanya
bertaruh,bertaruh
bertarung,bertarung
bertaut,bertaut
berteduh,berteduh
berteman,berteman
bertempur,bertempur
bertemu,bertemu
bertengkar,bertengkar
berteori,berteori
bertepatan,bertepatan
bertepuk,bertepuk
berteriak,berteriak
bertikai,bertikai
bertingkah,bertingkah
bertinju,bertinju
bertobat,bertaubat
bertopeng,bertopeng
bertuah,bertuah
bertugas,bertugas
bertukar,bertukar
bertumpu,bertumpu
bertunas,bercambah
beruang,beruang
berubah,berubah
berudu,berudu
beruk,beruk
berulah,berulah
berunding,berunding
berungut,berungut
beruntung,beruntung
berupaya,berupaya
berurai,berurai
besar,besar
besi,besi
besok,besok
betah,betah
betina,betina
betis,betis
beton,konkrit
betul,betul
betung,betung
biang,biang
biar,biar
biasa,biasa
biawak,biawak
biaya,bayaran
bibi,bibi
bibir,bibir
bibit,bibit
bicara,bicara
bidadari,bidadari
bidan,bidan
bidang,bidang
biduan,biduan
bijak,bijak
bijaksana,bijaksana
biji,biji
biliar,pool
bilik,bilik
bimbang,bimbang
bimbing,bimbing
bina,bina
binal,binal
binasa,binasa
binatang,binatang
bincang,bincang
bingkai,bingkai
bingkis,bingkisnya
bingkisan,hadiah
bingung,bingung
bintang,bintang
bintik,bintik
bintil,bintil
biru,biru
bis,bis
bisa,boleh
biskuit,biskut
bisnis,perniagaan
bisu,bisu
bisul,bisul
bius,bius
blokir,Belum
bobok,bobok
bobol,bobol
bobrok,bobrok
bocor,bocor
bodoh,bodoh
bohong,bohong
boikot,boikot
bola,bola
bolak,bolak
boleh,boleh
bolong,bolong
bolos,bolos
bolu,bolu
bom,bom
boneka,anak patung
bor,bor
borok,borok
borong,borong
boros,boros
bosan,bosan
botak,botak
botol,botol
boyong,boyong
brendi,brendi
buat,buat
buaya,buaya
bubar,bubar
bubur,bubur
budak,budak
budaya,budaya
bui,bui
buih,buih
bujang,bujang
bujur,bujur
buka,buka
bukan,bukan
bukan-bukan,bukan-bukan
bukit,bukit
bukti,bukti
buku,buku
bulan,bulan
bulat,bulat
bulu,bulu
buluh,buluh
bulus,bulus
bumbu,rempah
bumi,bumi
buncis,buncis
buncit,buncit
bundar,bulat
bunga,bunga
bungkam,bungkam
bungkuk,bungkuk
bungkus,bungkus
buntil,buntil
bunting,bunting
buntu,buntu
buntung,buntung
bunuh,bunuh
bunyi,bunyi
buram,kabur
buruh,buruh
buruk,buruk
burung,burung
busa,buih
busuk,busuk
busung,busung
buta,buta
butir,butir
butuh,butuh
buyar,buyar
buyung,buyung
cabai,cili
cabul,cabul
cabut,cabut
cacah,cacah
cacar,cacar
cacat,cacat
cacing,cacing
cadang,cadang
cadangan,cadangan
cadar,cadar
cagar,cagar
cahaya,cahaya
cair,cair
cakap,cakap
cakar,cakar
cakrawala,cakrawala
cakup,cakup
calon,calon
cambang,jambang
cambuk,sebatan
campak,campak
campin,campin
campur,campur
canda,canda
candu,candu
canggung,canggung
cangkir,cawan
cangkul,cangkul
cantik,cantik
capek,capek
capung,capung
cara,cara
cari,cari
Carter,Carter
cas,cas
cat,cat
catur,catur
catut,catut
cawan,cawan
cecak,cecak
cedera,kecederaan
cegah,cegah
cegat,cegat
cekik,cekik
cekung,cekung
cela,cela
celah,celah
celak,celak
celaka,celaka
celana,seluar
celeng,celeng
celup,celup
cemar,cemar
cemas,cemas
cembung,cembung
cemburu,cemburu
cemerlang,cemerlang
cemeti,cemeti
cendawan,cendawan
cenderung,cenderung
cengang,cengang
cengeng,cengeng
cengkerik,cengkerik
cepat,cepat
ceper,ceper
ceracau,ceracau
cerah,cerah
cerai,cerai
ceramah,ceramah
cerca,cerca
cerdas,bijak
cerdik,cerdik
cerewet,cerewet
cerita,cerita
cermat,teliti
cermin,cermin
cerna,cerna
ceroboh,ceroboh
cerobong,cerobong
cetak,cetak
cetus,cetus
ciap,ciap
cicit,cicit
cina,cina
cincin,cincin
cinta,cinta
cipta,cipta
ciri,ciri
cita-cita,cita-cita
cium,cium
ciut,ciut
coba,cuba
cocok,sesuai
cokelat,coklat
colek,colek
condong,condong
congkak,bongkak
contoh,contoh
corak,corak
coret,coret
cuaca,cuaca
cubit,cubit
cuci,cuci
cucu,cucu
cucur,cucur
cuka,cuka
cukai,cukai
cukup,cukup
cukur,cukur
cula,cula
culas,culas
cuma,cuma
cumi-cumi,cumi-cumi
cuping,cuping
curam,curam
curang,curang
curiga,curiga
cuti,cuti
dada,dada
dadu,dadu
daerah,daerah
daftar,senarai
dagang,dagang
daging,daging
dagu,dagu
dahaga,dahaga
dahan,dahan
dahi,dahi
dahulu,dahulu
daif,daif
dakwa,dakwa
dalam,dalam
dalang,dalang
dalih,dalih
damai,damai
damar,damar
dampar,dampar
damping,damping
dana,dana
danau,tasik
dandan,dandan
dandang,dandang
dangau,dangau
dangkal,dangkal
dansa,tarian
dapat,dapat
dapur,dapur
dara,dara
darah,darah
darat,darat
dari,daripada
darurat,kecemasan
dasar,dasar
dasi,tali leher
datang,datang
datar,rata
datuk,datuk
daun,daun
daya,daya
dayung,dayung
debat,debat
debu,debu
definisi,definisi
degup,degup
dekat,dekat
delapan,lapan
delima,delima
demam,demam
demang,demang
demi,demi
demikian,demikian
dempul,dempul
denah,denah
denda,denda
dendam,dendam
dendang,dendang
dengan,dengan
dengar,dengar
dengki,dengki
dengkur,dengkur
dentam,dentam
denyut,denyut
depa,depa
depan,depan
dera,dera
derajat,darjah
derap,derap
deras,deras
deret,deret
dering,deringan
derita,derita
dermaga,dermaga
dermawan,dermawan
deru,deru
desa,desa
desember,desember
desir,desir
detik,detik
dewan,dewan
dewasa,dewasa
diadakan,diadakan
diam,diam
dibakar,dibakar
dibimbing,dibimbing
dibuka,dibuka
dicoba,dicuba
digoreng,digoreng
digunakan,digunakan
dihormati,dihormati
dihuni,dihuni
dijelaskan,dijelaskan
dik,dik
dikatakan,dikatakan
dikebiri,dikembiri
dikeluarkan,dikeluarkan
diktator,diktator
dilanda,dilanda
dilanjutkan,dilanjutkan
dilantik,dilantik
dinding,dinding
dingin,sejuk
dini,awal
dinihari,dinihari
dipaksa,dipaksa
dipan,pelamin
dipanggil,dipanggil
dipangkas,dipangkas
dipilih,dipilih
diplomat,diplomat
direbus,direbus
diri,diri
disambung,disambung
disebut,disebut
disebutkan,disebutkan
disegani,disegani
disengat,disengat
Diserang,Diserang
disertai,disertai
disukai,disukai
diterima,diterima
ditimbulkan,ditimbulkan
ditunda,ditunda
ditutup,ditutup
diusir,diusir
diusulkan,dicadangkan
doa,doa
dobel,kembar
dobi,dobi
dokter,doktor
dongeng,dongeng
dongkol,dongkol
dorong,Teras
dosa,dosa
dosen,pensyarah
drama,drama
dua,dua
duduk,duduk
duga,duga
duit,duit
duka,duka
duku,duku
dukun,dukun
dulang,dulang
dulu,dulu
dungu,dungu
dunia,dunia
duplikat,salinan
durhaka,durhaka
duri,duri
durian,durian
dusta,dusta
dusun,dusun
duta,duta
duyung,duyung
eceran,runcit
edisi,edisi
efek,kesan
efektif,berkesan
egois,egois
eja,eja
ekonomi,ekonomi
ekor,ekor
ekses,ekses
ekspres,ekspres
ekstra,tambahan
elak,elak
elang,menjaja
elastik,elastik
elok,elok
emak,emak
emas,emas
embun,embun
embus,embus
emosi,emosi
empang,empang
empat,empat
empedu,hempedu
empelas,empelas
emper,emper
empuk,empuk
enak,enak
enam,enam
encer,mencairkan
encok,encok
enggan,enggan
engsel,engsel
enteng,enteng
erat,erat
es,ais
esa,esa
esok,esok
etiket,etiket
etnis,etnik
faedah,faedah
faham,faham
fajar,fajar
fakir,fakir
fakta,fakta
faktor,faktor
falsafah,falsafah
famili,famili
fana,fana
fanatik,fanatik
fantasi,fantasi
farmasi,farmasi
fasal,fasal
fase,fasa
fasih,fasih
fasilitas,kemudahan
fasis,fasis
fatal,fatal
februari,februari
fikir,fikir
film,filem
final,final
firasat,firasat
fitnah,fitnah
flu,flu
format,format
formulir,borang
forum,forum
foto,foto
fungsi,fungsi
gabus,gabus
gading,gading
gadis,gadis
gaduh,gaduh
gagah,gagah
gagak,gagak
gagal,gagal
gagang,gagang
gagap,gagap
gaib,ghaib
gairah,ghairah
gajah,gajah
gaji,gaji
galah,galah
galak,galak
galang,galang
gali,gali
gambar,gambar
gampang,gampang
ganas,ganas
ganda,ganda
gandum,gandum
ganggu,ganggu
ganjil,ganjil
ganti,ganti
gantung,gantung
gapura,gapura
garam,garam
garang,garang
garansi,jaminan
garis,garis
Garuda,Garuda
garuk,garuk
gasing,gasing
gatal,gatal
Gaul,Gaul
gaun,pakaian
gaung,gaung
gawang,gawang
gawat,gawat
gaya,gaya
gayut,gayut
gedor,gedor
gedung,bangunan
gegabah,gegabah
gegap gempita,gegap gempita
gejala,gejala
gelagat,gelagat
gelak,gelak
gelang,gelang
gelanggang,gelanggang
gelap,gelap
gelas,gelas
geledah,geledah
gelegar,gelegar
gelegata,gelegata
geli,geli
gelincir,gelincir
gelisah,gelisah
gelitik,gelitik
gelombang,gelombang
gelora,gelora
gelung,gelung
gelut,gelut
gema,gema
gemar,gemar
gemas,Gemas
gembala,gembala
gembira,gembira
gembok,gembok
gembung,gembung
gembur,gembur
gemerlapan,gemerlapan
gemetar,gementar
gemilang,gemilang
gempa,gempa
gempal,gempal
gempar,gempar
gemuk,gemuk
genap,genap
gendang,gendang
gendut,gendut
generasi,generasi
genggam,genggam
gengsi,gengsi
genta,genta
gentar,gentar
geografi,geografi
geologi,geologi
geraham,geraham
gerak,gerak
geram,geram
gerbang,gerbang
gereja,gereja
gergaji,gergaji
gerhana,gerhana
gerimis,gerimis
Gerobak,Kereta sorong
gersang,gersang
gerutu,gerutu
gesit,lincah
getah,getah
getar,getar
giat,giat
gigi,gigi
gigih,gigih
gigil,gigil
gigit,gigit
gila,gila
giling,giling
gincu,gincu
ginjal,buah pinggang
girang,girang
gitar,gitar
golok,golok
gondok,gondok
gontai,gontai
goreng,goreng
gores,gores
gosok,gosok
gosong,gosong
goyah,goyah
goyang,goyang
grasi,grasi
gua,gua
Guam,Guam
gubuk,pondok
gudang,gudang
gugup,gugup
gugur,gugur
gula,gula
gulai,gulai
guling,guling
gulung,gulung
gumpal,gumpal
guna,guna
gundah,gundah
gundul,gundul
gunting,gunting
gunung,gunung
gurau,gurau
guru,guru
guruh,guruh
gurun,padang pasir
gusar,gusar
gusi,gusi
habis,habis
hadiah,hadiah
hafal,hafal
hajat,hajat
haji,haji
hak,hak
hakim,hakim
hal,hal
halal,halal
halaman,laman
halang,halang
halangan,halangan
halau,halau
halilintar,halilintar
haluan,haluan
halus,halus
hama,perosak
hamba,hamba
hambar,hambar
hambat,hambat
hampa,hampa
hampar,hampar
hampir,hampir
hancur,hancur
handuk,tuala
hangat,hangat
hangat-hangat,hangat-hangat
hangus,hangus
hantar,hantar
hantu,hantu
hanya,hanya
hanyut,hanyut
hapus,hapus
haram,haram
harap,harap
harapan,harapan
harga,harga
hari,hari
harimau,harimau
harmonis,harmonis
harta,harta
harum,harum
harus,perlu
hasil,hasil
hasrat,hasrat
hati,hati
hati-hati,hati-hati
haus,haus
Hawa,Hawa
hayat,hayat
hebat,hebat
heboh,heboh
hela,hela
helai,helai
helat,helat
hemat,hemat
hempas,hempas
hendak,hendak
hening,hening
henti,henti
heran,heran
hias,hiasan
hiburan,hiburan
hidung,hidung
hidup,hidup
hijau,hijau
hikayat,hikayat
hilang,hilang
hina,hina
hinggap,hinggap
hiruk,hiruk
hirup,hirup
hisap,hisap
hitam,hitam
hitung,hitung
hiu,yu
hobi,hobi
hormat,hormat
hotel,hotel
hujan,hujan
hukum,undang-undang
hulu,hulu
huruf,huruf
hutan,hutan
Ia,Ia
ialah,ialah
iba,iba
ibadat,ibadat
ibarat,ibarat
iblis,iblis
ibu,ibu
idaman,idaman
ijazah,ijazah
ikal,kerinting
ikan,ikan
ikat,ikat
ikhlas,ikhlas
ikhtiar,ikhtiar
ikhtisar,gambaran keseluruhan
iklim,iklim
ikrar,ikrar
ikut,ikut
ilmu,ilmu
ilustrasi,ilustrasi
imaginasi,imaginasi
imam,imam
imbalan,ganjaran
imbang,imbang
imbas,imbas
imun,imun
inai,inai
inap,inap
indah,indah
individu,individu
industri,industri
infeksi,jangkitan
informasi,maklumat
ingat,ingat
ingin,ingin
ingkar,ingkar
ingus,orang yg kurang ajar
ini,ini
insaf,insaf
insiden,insiden
insinyur,jurutera
instruksi,Arahan
intan,intan
integral,integral
integrasi,integrasi
integritas,integriti
intelek,intelek
interupsi,gangguan
inti,teras
intip,intip
iri,iri
iring,iring
iris,iris
isi,isi
isteri,isteri
istimewa,istimewa
istirahat,rehat
isu,isu
isyarat,isyarat
itik,itik
izin,izin
jadi,jadi
jaga,jaga
jagat,jagat
jagung,jagung
jahanam,jahanam
jahat,jahat
jahe,halia
jahil,jahil
jahit,jahit
jajah,jajah
jaket,jaket
jaksa,pendakwa
jala,jala
jalan,jalan
jalang,jalang
jalur,jalur
jamah,jamah
jamban,jamban
jambang,jambang
jambul,jambul
jamin,jamin
jaminan,jaminan
jamur,cendawan
jangan,jangan
jangan-jangan,jangan-jangan
janggut,janggut
jangka,jangka
jangkar,jangkar
jangkit,jangkit
jangkung,jangkung
janji,janji
jantan,jantan
jantung,jantung
jarak,jarak
jarang,jarang
jari,jari
jaring,jaring
jarum,jarum
jas,guaman
jasa,jasa
jasad,jasad
jatah,jatah
jatuh,jatuh
jauh,jauh
jawab,jawab
jebak,jebak
jelas,jelas
jelata,jelata
jelatang,melukakan hati
jelek,jelek
jelita,jelita
jelma,jelma
jembatan,jambatan
jemput,jemput
jemu,jemu
jemur,jemur
jenaka,jenaka
jenang,jenang
jendela,tingkap
jengger,jengger
jenggot,janggut
jengkal,jengkal
jenis,jenis
jenjang,jenjang
jenuh,jenuh
jera,penghalang
jerami,jerami
jerat,jerat
jerawat,jerawat
jerih,jerih
jerit,jerit
jernih,jernih
jeruk,oren
jijik,jijik
jika,jika
jilat,jilat
jilid,jilid
jimat,jimat
jin,jin
jinak,jinak
jinjing,jinjing
jitu,tepat
jiwa,jiwa
jongkok,jongkok
jongos,jongos
jorok,jorok
jual,jual
juara,juara
judi,judi
juga,juga
jujur,jujur
juling,juling
julukan,gelaran
julur,julur
jumat,jumat
jumbai,jumbai
jumlah,jumlah
jumpa,jumpa
junjung,junjung
jurang,jurang
juri,juri
juru,juru
jurus,jurus
juta,juta
kabel,kabel
kabinet,kabinet
Kabul,Kabul
kabupaten,daerah
kabur,kabur
kabut,kabut
kaca,kaca
kacang,kacang
kacau,kacau
kadaluarsa,tamat
kadang-kadang,kadang-kadang
kadar,kadar
kadas,kadas
kadi,kadi
kafir,kafir
kaget,kaget
kagum,kagum
kain,kain
kais,kais
kait,kait
kaji,kaji
kak,kak
kakak,kakak
kakap,kakap
kaki,kaki
kaku,kaku
kalah,kalah
kaleng,tin
kali,kali
kalimat,kalimat
kalung,kalung
kalut,kalut
kamar,bilik
kambing,kambing
KAMI,KAMI
kamis,kamis
kampung,kampung
kampus,kampus
kamus,kamus
kanan,kanan
kancing,kancing
kanda,kanda
kandang,kandang
kandas,kandas
kandis,kandis
kandung,kandung
kanji,kanji
kantor,pejabat
kantuk,mengantuk
kapak,kapak
kapal,kapal
kapas,kapas
kapital,huruf besar
kapur,kapur
karabin,karabin
karakter,watak
karam,karam
karat,karat
karbit,karbit
karburator,karburator
karet,getah
karib,karib
karma,karma
karpet,permaidani
karton,karton
kartu,kad
karung,karung
karunia,kurnia
karya,karya
kas,kas
kasar,kasar
kasau,kasau
kaset,kaset
kasih,kasih
kasihan,kasihan
kasir,juruwang
kasti,kasti
kasur,katil
kasus,kes
kasut,kasut
kata,kata
katak,katak
katib,katib
katung,katung
katup,injap
kaum,kaum
kawah,kawah
kawal,kawal
kawan,kawan
kawasan,kawasan
kawat,kawat
kawin,kawin
kaya,kaya
kayu,kayu
kayuh,kayuh
ke,ke
kebal,kebal
kebiri,kebiri
kebun,kebun
kecambah,kecambah
kecanduan,ketagihan
kecantikan,kecantikan
kecap,kicap
kecapi,kecapi
kecelakaan,kemalangan
kecepatan,kelajuan
kecewa,kecewa
kecil,kecil
kecoh,kecoh
kecuali,kecuali
kecut,kecut
kedai,kedai
kegiatan,kegiatan
kehadiran,kehadiran
kehendak,kehendak
kehidupan,kehidupan
kehilangan,kehilangan
kejam,kejam
kejang,kejang
kejap,kejap
kejar,kejar
kejujuran,kejujuran
kejut,kejutan
kekal,kekal
kekang,kekang
kelabu,kelabu
keladi,keladi
kelak,kelak
kelakar,kelakar
kelakuan,kelakuan
kelam,kelam
kelambu,kelambu
kelamin,kelamin
kelanjutan,kesinambungan
kelapa,kelapa
kelaparan,kelaparan
kelas,kelas
kelasi,kelasi
keledai,keldai
kelelawar,kelawar
kelepak,kelepak
keliling,keliling
kelinci,kelinci
kelindan,kelindan
kelip,kelip
keliru,keliru
kelok,penggulungan
kelola,urus
kelompok,kumpulan
kelopak,kelopak
keluar,keluar
keluarga,keluarga
keluk,keluk
kelulusan,kelulusan
kemah,kemah
kemarau,kemarau
kemarin,kemarin
kemas,kemas
kembali,kembali
kembang,kembang
kembar,kembar
kembung,kembung
kemeja,kemeja
kemelut,kemelut
kemenyan,kemenyan
kemiri,kemiri
kempis,kempis
kemudi,kemudi
kemudian,kemudian
kena,kena
kenang,kenang
kencang,kencang
kencing,kencing
kendur,kendur
kenduri,kenduri
kening,kening
kental,kental
kentang,kentang
kentara,kentara
kentut,kentut
kenyam,kenyam
kenyang,kenyang
keong,keong
kepak,kepak
kepala,kepala
kepalang,kepalang
kepandaian,kepandaian
kepinding,kepinding
keping,keping
kepiting,ketam
kepung,kepung
kera,kera
kerabat,kerabat
kerak,kerak
keramat,keramat
keramik,keramik
kerang,kerang
kerangka,kerangka
keranjang,keranjang
kerap,kerap
keras,keras
kerasukan,kerasukan
kerbau,kerbau
kerdil,kerdil
kereta,kereta
kering,kering
keringat,keringat
keris,keris
kerja,kerja
kerongkongan,kerongkong
kertas,kertas
keruan,keruan
kerucut,kon
kerugian,kerugian
keruh,keruh
keruk,keruk
kesat,kesat
keseleo,keseleo
kesilapan,kesilapan
kesimpulan,kesimpulan
kesulitan,kesulitan
ketakutan,ketakutan
ketam,ketam
ketan,ketan
ketat,ketat
ketegangan,ketegangan
ketiak,ketiak
ketika,ketika
ketombe,ketombe
ketua,ketua
ketuk,ketuk
ketumbar,ketumbar
keturunan,keturunan
khas,khas
khatulistiwa,khatulistiwa
khayal,khayal
khianat,khianat
khidmat,khidmat
khilaf,khilaf
kiamat,kiamat
kian,kian
kias,kias
kibas,kibas
kidal,kidal
kijang,kijang
kikir,kikir
kilang,kilang
kilat,kilat
kilo,kilo
kipas,kipas
kiper,penjaga gol
kira,kira
kiri,kiri
kirim,kirim
kisah,kisah
